ReturnID,OrderID,DateKey,ProductID,QuantityReturned,ReturnReason
RT04474,ORD135972,20230205,PRD000096,1,Wrong Item Shipped
RT04475,ORD136006,20240227,PRD000037,2,Defective Item
RT04476,ORD136015,20240123,PRD000009,1,Defective Item
RT04477,ORD136062,20240529,PRD000009,2,Defective Item
RT04478,ORD136089,20240608,PRD000061,1,Damaged during Delivery
RT04479,ORD136113,20230819,PRD000071,1,Defective Item
RT04480,ORD136138,20230904,PRD000054,1,Damaged during Delivery
RT04481,ORD136144,20251029,PRD000031,1,Damaged during Delivery
RT04482,ORD136146,20250805,PRD000054,2,Defective Item
RT04483,ORD136185,20251127,PRD000019,1,Damaged during Delivery
RT04484,ORD136187,20230806,PRD000044,1,Defective Item
RT04485,ORD136219,20250621,PRD000012,1,Defective Item
RT04486,ORD136265,20250807,PRD000052,1,Defective Item
RT04487,ORD136274,20240128,PRD000010,1,Wrong Item Shipped
RT04488,ORD136315,20250727,PRD000024,1,Defective Item
RT04489,ORD136346,20241114,PRD000041,1,Damaged during Delivery
RT04490,ORD136380,20241224,PRD000062,1,Defective Item
RT04491,ORD136384,20240629,PRD000010,1,Unsatisfied with Quality
RT04492,ORD136449,20240806,PRD000063,1,Damaged during Delivery
RT04493,ORD136451,20250331,PRD000062,1,Defective Item
RT04494,ORD136491,20250130,PRD000062,1,Defective Item
RT04495,ORD136524,20231207,PRD000020,1,Damaged during Delivery
RT04496,ORD136608,20250505,PRD000015,1,Damaged during Delivery
RT04497,ORD136642,20230708,PRD000020,1,Damaged during Delivery
RT04498,ORD136688,20230724,PRD000058,1,Defective Item
RT04499,ORD136692,20240926,PRD000034,1,Defective Item
RT04500,ORD136693,20230907,PRD000019,1,Damaged during Delivery
RT04501,ORD136730,20251026,PRD000006,1,Damaged during Delivery
RT04502,ORD136847,20251126,PRD000071,1,Unsatisfied with Quality
RT04503,ORD136865,20251103,PRD000024,1,Defective Item
RT04504,ORD136929,20230523,PRD000040,1,Damaged during Delivery
RT04505,ORD136958,20251127,PRD000034,1,Damaged during Delivery
RT04506,ORD136972,20231118,PRD000006,1,Wrong Item Shipped
RT04507,ORD136987,20250126,PRD000019,1,Damaged during Delivery
RT04508,ORD136991,20230423,PRD000083,1,Wrong Item Shipped
RT04509,ORD137016,20241111,PRD000044,1,Wrong Item Shipped
RT04510,ORD137017,20250914,PRD000047,1,Wrong Item Shipped
RT04511,ORD137033,20230316,PRD000034,1,Unsatisfied with Quality
RT04512,ORD137076,20250809,PRD000050,1,Wrong Item Shipped
RT04513,ORD137102,20250124,PRD000052,1,Wrong Item Shipped
RT04514,ORD137124,20250127,PRD000010,1,Wrong Item Shipped
RT04515,ORD137164,20250522,PRD000010,1,Defective Item
RT04516,ORD137180,20230330,PRD000062,1,Defective Item
RT04517,ORD137189,20250105,PRD000083,1,Unsatisfied with Quality
RT04518,ORD137204,20240207,PRD000084,1,Defective Item
RT04519,ORD137212,20231028,PRD000076,1,Damaged during Delivery
RT04520,ORD137215,20241024,PRD000058,1,Defective Item
RT04521,ORD137246,20240617,PRD000019,1,Wrong Item Shipped
RT04522,ORD137248,20240524,PRD000084,1,Defective Item
RT04523,ORD137251,20250622,PRD000064,1,Unsatisfied with Quality
RT04524,ORD137274,20241125,PRD000049,2,Defective Item
RT04525,ORD137275,20230428,PRD000009,1,Defective Item
RT04526,ORD137278,20231026,PRD000015,1,Damaged during Delivery
RT04527,ORD137290,20231127,PRD000068,1,Damaged during Delivery
RT04528,ORD137342,20240330,PRD000065,1,Damaged during Delivery
RT04529,ORD137378,20250321,PRD000097,1,Defective Item
RT04530,ORD137408,20250601,PRD000062,1,Damaged during Delivery
RT04531,ORD137413,20251123,PRD000054,1,Damaged during Delivery
RT04532,ORD137455,20230202,PRD000054,1,Defective Item
RT04533,ORD137559,20231009,PRD000063,3,Damaged during Delivery
RT04534,ORD137597,20230316,PRD000049,1,Damaged during Delivery
RT04535,ORD137624,20250228,PRD000043,1,Damaged during Delivery
RT04536,ORD137674,20250424,PRD000026,1,Wrong Item Shipped
RT04537,ORD137682,20250702,PRD000025,2,Unsatisfied with Quality
RT04538,ORD137683,20250304,PRD000019,2,Damaged during Delivery
RT04539,ORD137691,20240704,PRD000025,1,Damaged during Delivery
RT04540,ORD137736,20250806,PRD000071,1,Defective Item
RT04541,ORD137743,20230618,PRD000009,1,Defective Item
RT04542,ORD137763,20230808,PRD000019,1,Wrong Item Shipped
RT04543,ORD137772,20251102,PRD000005,1,Unsatisfied with Quality
RT04544,ORD137774,20240512,PRD000095,1,Unsatisfied with Quality
RT04545,ORD137783,20250314,PRD000066,1,Changed My Mind
RT04546,ORD137795,20240728,PRD000021,1,Defective Item
RT04547,ORD137807,20251223,PRD000052,1,Wrong Item Shipped
RT04548,ORD137825,20241007,PRD000056,1,Damaged during Delivery
RT04549,ORD137861,20250710,PRD000005,1,Unsatisfied with Quality
RT04550,ORD137872,20240728,PRD000009,1,Damaged during Delivery
RT04551,ORD137890,20231230,PRD000050,1,Defective Item
RT04552,ORD137926,20231108,PRD000025,1,Wrong Item Shipped
RT04553,ORD137969,20250803,PRD000064,1,Damaged during Delivery
RT04554,ORD138014,20251220,PRD000005,1,Damaged during Delivery
RT04555,ORD138099,20230927,PRD000009,1,Defective Item
RT04556,ORD138184,20250114,PRD000071,1,Unsatisfied with Quality
RT04557,ORD138260,20230215,PRD000055,1,Unsatisfied with Quality
RT04558,ORD138290,20250830,PRD000020,1,Wrong Item Shipped
RT04559,ORD138335,20230727,PRD000009,1,Damaged during Delivery
RT04560,ORD138389,20250308,PRD000052,1,Unsatisfied with Quality
RT04561,ORD138393,20250912,PRD000042,1,Defective Item
RT04562,ORD138406,20250711,PRD000097,1,Damaged during Delivery
RT04563,ORD138439,20250811,PRD000065,1,Defective Item
RT04564,ORD138481,20240816,PRD000095,1,Defective Item
RT04565,ORD138517,20241130,PRD000084,1,Wrong Item Shipped
RT04566,ORD138565,20230702,PRD000095,1,Defective Item
RT04567,ORD138594,20251111,PRD000076,1,Damaged during Delivery
RT04568,ORD138604,20241120,PRD000045,1,Defective Item
RT04569,ORD138645,20240519,PRD000054,1,Damaged during Delivery
RT04570,ORD138671,20240607,PRD000020,1,Unsatisfied with Quality
RT04571,ORD138775,20250522,PRD000096,1,Defective Item
RT04572,ORD138807,20230923,PRD000095,1,Damaged during Delivery
RT04573,ORD138848,20240308,PRD000040,1,Damaged during Delivery
RT04574,ORD138852,20230105,PRD000058,1,Unsatisfied with Quality
RT04575,ORD138877,20250824,PRD000073,1,Wrong Item Shipped
RT04576,ORD138967,20240328,PRD000049,1,Damaged during Delivery
RT04577,ORD138986,20251206,PRD000051,1,Defective Item
RT04578,ORD139026,20250628,PRD000009,1,Damaged during Delivery
RT04579,ORD139115,20240725,PRD000054,1,Wrong Item Shipped
RT04580,ORD139212,20251210,PRD000068,1,Unsatisfied with Quality
RT04581,ORD139216,20251014,PRD000051,1,Damaged during Delivery
RT04582,ORD139232,20251213,PRD000098,1,Defective Item
RT04583,ORD139276,20241011,PRD000071,1,Defective Item
RT04584,ORD139279,20230816,PRD000054,1,Defective Item
RT04585,ORD139283,20251215,PRD000095,1,Defective Item
RT04586,ORD139285,20231231,PRD000050,1,Defective Item
RT04587,ORD139301,20230917,PRD000083,1,Damaged during Delivery
RT04588,ORD139302,20240728,PRD000050,1,Damaged during Delivery
RT04589,ORD139420,20251229,PRD000037,1,Damaged during Delivery
RT04590,ORD139502,20230901,PRD000084,1,Defective Item
RT04591,ORD139506,20250517,PRD000053,1,Wrong Item Shipped
RT04592,ORD139555,20231210,PRD000071,1,Defective Item
RT04593,ORD139575,20250404,PRD000010,1,Damaged during Delivery
RT04594,ORD139584,20250203,PRD000034,1,Defective Item
RT04595,ORD139627,20250307,PRD000084,1,Defective Item
RT04596,ORD139662,20231119,PRD000020,1,Damaged during Delivery
RT04597,ORD139703,20250704,PRD000084,1,Damaged during Delivery
RT04598,ORD139712,20231004,PRD000050,1,Damaged during Delivery
RT04599,ORD139746,20240810,PRD000043,1,Damaged during Delivery
RT04600,ORD139748,20250410,PRD000063,1,Damaged during Delivery
RT04601,ORD139761,20231218,PRD000084,1,Damaged during Delivery
RT04602,ORD139784,20230301,PRD000058,1,Defective Item
RT04603,ORD139882,20231221,PRD000010,1,Damaged during Delivery
RT04604,ORD139890,20241231,PRD000082,1,Wrong Item Shipped
RT04605,ORD139954,20250113,PRD000051,1,Damaged during Delivery
RT04606,ORD140009,20250522,PRD000076,1,Defective Item
RT04607,ORD140058,20230425,PRD000025,1,Defective Item
RT04608,ORD140094,20240901,PRD000001,1,Damaged during Delivery
RT04609,ORD140101,20241223,PRD000005,1,Defective Item
RT04610,ORD140123,20230410,PRD000083,1,Damaged during Delivery
RT04611,ORD140213,20230704,PRD000098,1,Damaged during Delivery
RT04612,ORD140217,20251130,PRD000012,2,Defective Item
RT04613,ORD140239,20231203,PRD000010,2,Defective Item
RT04614,ORD140244,20250716,PRD000038,1,Defective Item
RT04615,ORD140267,20240309,PRD000049,2,Damaged during Delivery
RT04616,ORD140279,20250905,PRD000052,1,Defective Item
RT04617,ORD140293,20251112,PRD000064,1,Damaged during Delivery
RT04618,ORD140333,20231105,PRD000058,1,Wrong Item Shipped
RT04619,ORD140375,20251228,PRD000058,1,Defective Item
RT04620,ORD140389,20250625,PRD000008,1,Defective Item
RT04621,ORD140422,20240704,PRD000095,1,Defective Item
RT04622,ORD140453,20250712,PRD000071,1,Defective Item
RT04623,ORD140532,20251001,PRD000064,1,Defective Item
RT04624,ORD140557,20241123,PRD000062,1,Damaged during Delivery
RT04625,ORD140608,20230120,PRD000083,1,Wrong Item Shipped
RT04626,ORD140724,20230828,PRD000043,1,Damaged during Delivery
RT04627,ORD140828,20231107,PRD000052,1,Defective Item
RT04628,ORD140831,20250902,PRD000001,1,Defective Item
RT04629,ORD140835,20240713,PRD000024,1,Unsatisfied with Quality
RT04630,ORD140844,20250812,PRD000028,1,Changed My Mind
RT04631,ORD140845,20251002,PRD000031,1,Defective Item
RT04632,ORD140852,20230401,PRD000095,1,Wrong Item Shipped
RT04633,ORD140971,20250602,PRD000062,1,Wrong Item Shipped
RT04634,ORD141042,20231124,PRD000066,1,Wrong Item Shipped
RT04635,ORD141050,20250115,PRD000005,1,Damaged during Delivery
RT04636,ORD141070,20240821,PRD000006,1,Wrong Item Shipped
RT04637,ORD141152,20240229,PRD000055,1,Wrong Item Shipped
RT04638,ORD141166,20230304,PRD000032,1,Damaged during Delivery
RT04639,ORD141179,20241128,PRD000098,1,Unsatisfied with Quality
RT04640,ORD141191,20230924,PRD000044,1,Wrong Item Shipped
RT04641,ORD141201,20230704,PRD000098,1,Defective Item
RT04642,ORD141242,20241212,PRD000051,1,Damaged during Delivery
RT04643,ORD141373,20240624,PRD000012,1,Defective Item
RT04644,ORD141374,20230911,PRD000054,1,Wrong Item Shipped
RT04645,ORD141456,20241124,PRD000058,1,Wrong Item Shipped
RT04646,ORD141464,20231115,PRD000054,1,Wrong Item Shipped
RT04647,ORD141531,20241207,PRD000083,1,Defective Item
RT04648,ORD141585,20230819,PRD000020,1,Defective Item
RT04649,ORD141612,20230422,PRD000065,1,Unsatisfied with Quality
RT04650,ORD141620,20240323,PRD000031,55,Unsatisfied with Quality
RT04651,ORD141688,20240624,PRD000010,1,Defective Item
RT04652,ORD141690,20240709,PRD000095,1,Defective Item
RT04653,ORD141725,20240105,PRD000019,1,Defective Item
RT04654,ORD141735,20240614,PRD000087,1,Wrong Item Shipped
RT04655,ORD141791,20231110,PRD000063,1,Wrong Item Shipped
RT04656,ORD141827,20231225,PRD000076,1,Wrong Item Shipped
RT04657,ORD141831,20240803,PRD000062,1,Defective Item
RT04658,ORD141906,20231118,PRD000097,1,Damaged during Delivery
RT04659,ORD141947,20240527,PRD000031,1,Damaged during Delivery
RT04660,ORD141952,20230403,PRD000062,1,Defective Item
RT04661,ORD141957,20250222,PRD000003,2,Changed My Mind
RT04662,ORD141970,20250530,PRD000009,1,Defective Item
RT04663,ORD142058,20250723,PRD000020,2,Wrong Item Shipped
RT04664,ORD142077,20240513,PRD000020,1,Unsatisfied with Quality
RT04665,ORD142109,20240822,PRD000028,2,Wrong Item Shipped
RT04666,ORD142122,20250831,PRD000044,1,Unsatisfied with Quality
RT04667,ORD142132,20251018,PRD000068,1,Defective Item
RT04668,ORD142161,20240623,PRD000083,1,Defective Item
RT04669,ORD142250,20250119,PRD000049,1,Defective Item
RT04670,ORD142308,20241122,PRD000097,1,Defective Item
RT04671,ORD142314,20231006,PRD000098,1,Defective Item
RT04672,ORD142315,20251009,PRD000064,1,Damaged during Delivery
RT04673,ORD142317,20241018,PRD000054,1,Damaged during Delivery
RT04674,ORD142354,20251005,PRD000083,1,Defective Item
RT04675,ORD142506,20251029,PRD000010,2,Defective Item
RT04676,ORD142515,20231030,PRD000009,1,Damaged during Delivery
RT04677,ORD142592,20251014,PRD000082,1,Defective Item
RT04678,ORD142654,20230724,PRD000019,1,Defective Item
RT04679,ORD142695,20230923,PRD000012,1,Unsatisfied with Quality
RT04680,ORD142696,20250525,PRD000054,1,Wrong Item Shipped
RT04681,ORD142797,20231031,PRD000098,1,Defective Item
RT04682,ORD142798,20250611,PRD000045,1,Damaged during Delivery
RT04683,ORD142863,20250216,PRD000045,1,Damaged during Delivery
RT04684,ORD142881,20251007,PRD000054,1,Wrong Item Shipped
RT04685,ORD142938,20250604,PRD000063,1,Defective Item
RT04686,ORD142944,20230129,PRD000083,1,Damaged during Delivery
RT04687,ORD142989,20250824,PRD000062,2,Damaged during Delivery
RT04688,ORD143017,20230619,PRD000010,1,Damaged during Delivery
RT04689,ORD143032,20230703,PRD000066,2,Damaged during Delivery
RT04690,ORD143064,20241112,PRD000064,1,Unsatisfied with Quality
RT04691,ORD143130,20241013,PRD000012,1,Unsatisfied with Quality
RT04692,ORD143147,20250527,PRD000076,1,Damaged during Delivery
RT04693,ORD143168,20240304,PRD000084,1,Damaged during Delivery
RT04694,ORD143169,20250807,PRD000089,1,Damaged during Delivery
RT04695,ORD143249,20231009,PRD000098,1,Defective Item
RT04696,ORD143279,20240605,PRD000084,2,Damaged during Delivery
RT04697,ORD143292,20240930,PRD000043,1,Unsatisfied with Quality
RT04698,ORD143354,20250510,PRD000009,1,Unsatisfied with Quality
RT04699,ORD143359,20231212,PRD000043,1,Damaged during Delivery
RT04700,ORD143387,20251113,PRD000001,1,Defective Item
RT04701,ORD143404,20250914,PRD000049,1,Defective Item
RT04702,ORD143485,20231111,PRD000065,1,Damaged during Delivery
RT04703,ORD143516,20250910,PRD000006,1,Wrong Item Shipped
RT04704,ORD143573,20251217,PRD000038,1,Damaged during Delivery
RT04705,ORD143616,20250611,PRD000051,1,Wrong Item Shipped
RT04706,ORD143652,20240501,PRD000097,1,Defective Item
RT04707,ORD143665,20240425,PRD000096,1,Defective Item
RT04708,ORD143697,20241104,PRD000035,2,Damaged during Delivery
RT04709,ORD143725,20251109,PRD000097,2,Wrong Item Shipped
RT04710,ORD143727,20240828,PRD000043,1,Unsatisfied with Quality
RT04711,ORD143788,20241027,PRD000031,1,Damaged during Delivery
RT04712,ORD143789,20230429,PRD000005,1,Unsatisfied with Quality
RT04713,ORD143799,20250720,PRD000083,1,Damaged during Delivery
RT04714,ORD143812,20250407,PRD000037,1,Defective Item
RT04715,ORD143845,20230722,PRD000009,1,Defective Item
RT04716,ORD143857,20250802,PRD000021,1,Defective Item
RT04717,ORD143902,20250222,PRD000031,1,Defective Item
RT04718,ORD143928,20241203,PRD000049,1,Damaged during Delivery
RT04719,ORD143961,20240509,PRD000083,1,Unsatisfied with Quality
RT04720,ORD144018,20240828,PRD000083,1,Defective Item
RT04721,ORD144084,20250710,PRD000049,1,Damaged during Delivery
RT04722,ORD144098,20231104,PRD000049,1,Defective Item
RT04723,ORD144105,20250104,PRD000058,1,Defective Item
RT04724,ORD144111,20240811,PRD000063,1,Damaged during Delivery
RT04725,ORD144136,20230923,PRD000044,1,Damaged during Delivery
RT04726,ORD144160,20241128,PRD000062,1,Damaged during Delivery
RT04727,ORD144225,20240831,PRD000062,1,Defective Item
RT04728,ORD144228,20231009,PRD000097,1,Defective Item
RT04729,ORD144270,20250601,PRD000058,1,Unsatisfied with Quality
RT04730,ORD144277,20241218,PRD000027,5,Wrong Item Shipped
RT04731,ORD144337,20240420,PRD000044,2,Damaged during Delivery
RT04732,ORD144342,20250208,PRD000019,2,Defective Item
RT04733,ORD144388,20231214,PRD000096,1,Defective Item
RT04734,ORD144391,20230509,PRD000034,1,Defective Item
RT04735,ORD144418,20251110,PRD000095,2,Defective Item
RT04736,ORD144432,20231207,PRD000060,1,Wrong Item Shipped
RT04737,ORD144459,20241220,PRD000010,1,Damaged during Delivery
RT04738,ORD144532,20231102,PRD000084,1,Damaged during Delivery
RT04739,ORD144579,20240603,PRD000055,1,Defective Item
RT04740,ORD144593,20250708,PRD000044,1,Defective Item
RT04741,ORD144604,20251002,PRD000062,1,Damaged during Delivery
RT04742,ORD144640,20240317,PRD000069,1,Damaged during Delivery
RT04743,ORD144695,20240524,PRD000042,3,Defective Item
RT04744,ORD144715,20251228,PRD000097,1,Damaged during Delivery
RT04745,ORD144775,20251022,PRD000020,1,Damaged during Delivery
RT04746,ORD144776,20231127,PRD000049,1,Damaged during Delivery
RT04747,ORD144788,20240502,PRD000083,2,Defective Item
RT04748,ORD144875,20241126,PRD000075,1,Damaged during Delivery
RT04749,ORD144880,20240724,PRD000098,1,Defective Item
RT04750,ORD144883,20230324,PRD000054,1,Damaged during Delivery
RT04751,ORD144905,20230321,PRD000041,1,Changed My Mind
RT04752,ORD144914,20240106,PRD000045,1,Damaged during Delivery
RT04753,ORD144928,20250624,PRD000051,1,Defective Item
RT04754,ORD145029,20250220,PRD000028,1,Changed My Mind
RT04755,ORD145045,20231210,PRD000048,1,Wrong Item Shipped
RT04756,ORD145054,20250209,PRD000054,2,Damaged during Delivery
RT04757,ORD145101,20251216,PRD000055,1,Unsatisfied with Quality
RT04758,ORD145193,20251101,PRD000003,1,Damaged during Delivery
RT04759,ORD145195,20230723,PRD000019,1,Defective Item
RT04760,ORD145232,20250608,PRD000037,1,Defective Item
RT04761,ORD145242,20240101,PRD000054,1,Defective Item
RT04762,ORD145285,20241201,PRD000065,1,Defective Item
RT04763,ORD145323,20251229,PRD000014,1,Wrong Item Shipped
RT04764,ORD145331,20230731,PRD000050,3,Unsatisfied with Quality
RT04765,ORD145333,20250227,PRD000037,1,Defective Item
RT04766,ORD145341,20230221,PRD000012,1,Defective Item
RT04767,ORD145358,20250426,PRD000062,1,Damaged during Delivery
RT04768,ORD145363,20231112,PRD000050,1,Defective Item
RT04769,ORD145390,20250617,PRD000035,1,Defective Item
RT04770,ORD145425,20230803,PRD000024,1,Damaged during Delivery
RT04771,ORD145443,20240321,PRD000096,1,Wrong Item Shipped
RT04772,ORD145453,20250815,PRD000071,1,Damaged during Delivery
RT04773,ORD145510,20240513,PRD000042,1,Damaged during Delivery
RT04774,ORD145534,20231025,PRD000010,1,Defective Item
RT04775,ORD145538,20240719,PRD000066,1,Changed My Mind
RT04776,ORD145541,20230903,PRD000071,1,Defective Item
RT04777,ORD145588,20251127,PRD000009,1,Wrong Item Shipped
RT04778,ORD145671,20250224,PRD000009,1,Damaged during Delivery
RT04779,ORD145682,20240420,PRD000076,1,Wrong Item Shipped
RT04780,ORD145704,20250709,PRD000063,1,Unsatisfied with Quality
RT04781,ORD145731,20251218,PRD000008,1,Defective Item
RT04782,ORD145735,20250308,PRD000042,2,Damaged during Delivery
RT04783,ORD145750,20230512,PRD000076,1,Unsatisfied with Quality
RT04784,ORD145753,20250107,PRD000083,1,Defective Item
RT04785,ORD145764,20250502,PRD000038,1,Defective Item
RT04786,ORD145765,20250820,PRD000034,1,Defective Item
RT04787,ORD145769,20250627,PRD000045,1,Defective Item
RT04788,ORD145775,20240629,PRD000062,1,Damaged during Delivery
RT04789,ORD145795,20240525,PRD000013,1,Unsatisfied with Quality
RT04790,ORD145876,20230527,PRD000044,1,Defective Item
RT04791,ORD145881,20231102,PRD000051,1,Defective Item
RT04792,ORD145906,20231220,PRD000050,1,Defective Item
RT04793,ORD145921,20241210,PRD000076,1,Defective Item
RT04794,ORD145934,20230520,PRD000097,1,Wrong Item Shipped
RT04795,ORD145960,20230906,PRD000040,1,Defective Item
RT04796,ORD145963,20250703,PRD000083,1,Damaged during Delivery
RT04797,ORD145988,20251003,PRD000051,1,Wrong Item Shipped
RT04798,ORD146014,20250610,PRD000043,1,Defective Item
RT04799,ORD146032,20250210,PRD000058,1,Damaged during Delivery
RT04800,ORD146087,20230303,PRD000065,1,Defective Item
RT04801,ORD146101,20240728,PRD000097,1,Damaged during Delivery
RT04802,ORD146105,20230609,PRD000083,1,Defective Item
RT04803,ORD146157,20241223,PRD000064,1,Damaged during Delivery
RT04804,ORD146179,20230316,PRD000076,1,Defective Item
RT04805,ORD146221,20241110,PRD000065,1,Defective Item
RT04806,ORD146223,20230729,PRD000024,1,Defective Item
RT04807,ORD146254,20251015,PRD000020,2,Defective Item
RT04808,ORD146288,20230214,PRD000049,1,Wrong Item Shipped
RT04809,ORD146299,20241109,PRD000089,1,Defective Item
RT04810,ORD146301,20250222,PRD000089,1,Wrong Item Shipped
RT04811,ORD146320,20230406,PRD000054,1,Wrong Item Shipped
RT04812,ORD146366,20241104,PRD000065,1,Defective Item
RT04813,ORD146421,20240108,PRD000031,1,Damaged during Delivery
RT04814,ORD146445,20241205,PRD000050,2,Defective Item
RT04815,ORD146519,20230714,PRD000052,1,Defective Item
RT04816,ORD146539,20250719,PRD000054,1,Defective Item
RT04817,ORD146608,20240603,PRD000083,1,Defective Item
RT04818,ORD146625,20241119,PRD000006,2,Changed My Mind
RT04819,ORD146635,20250726,PRD000096,2,Damaged during Delivery
RT04820,ORD146669,20250428,PRD000038,1,Defective Item
RT04821,ORD146680,20251011,PRD000062,1,Damaged during Delivery
RT04822,ORD146690,20250504,PRD000010,1,Damaged during Delivery
RT04823,ORD146693,20241223,PRD000096,1,Defective Item
RT04824,ORD146713,20251228,PRD000050,1,Unsatisfied with Quality
RT04825,ORD146717,20230919,PRD000050,1,Damaged during Delivery
RT04826,ORD146736,20250830,PRD000083,1,Defective Item
RT04827,ORD146745,20241104,PRD000025,1,Unsatisfied with Quality
RT04828,ORD146767,20241105,PRD000015,1,Defective Item
RT04829,ORD146773,20250417,PRD000082,2,Wrong Item Shipped
RT04830,ORD146930,20240416,PRD000059,1,Changed My Mind
RT04831,ORD146971,20250714,PRD000097,1,Unsatisfied with Quality
RT04832,ORD147050,20250627,PRD000019,1,Defective Item
RT04833,ORD147075,20240504,PRD000034,1,Defective Item
RT04834,ORD147083,20240531,PRD000062,1,Wrong Item Shipped
RT04835,ORD147121,20241006,PRD000083,1,Wrong Item Shipped
RT04836,ORD147220,20230103,PRD000044,2,Wrong Item Shipped
RT04837,ORD147274,20240705,PRD000020,1,Wrong Item Shipped
RT04838,ORD147314,20230820,PRD000010,1,Defective Item
RT04839,ORD147326,20240601,PRD000041,1,Wrong Item Shipped
RT04840,ORD147332,20230118,PRD000050,1,Defective Item
RT04841,ORD147441,20230627,PRD000091,1,Damaged during Delivery
RT04842,ORD147443,20240629,PRD000083,1,Defective Item
RT04843,ORD147472,20231024,PRD000007,1,Damaged during Delivery
RT04844,ORD147500,20240411,PRD000065,1,Defective Item
RT04845,ORD147559,20251207,PRD000095,1,Defective Item
RT04846,ORD147572,20250725,PRD000009,1,Damaged during Delivery
RT04847,ORD147603,20250630,PRD000097,1,Wrong Item Shipped
RT04848,ORD147656,20230424,PRD000020,1,Defective Item
RT04849,ORD147756,20250712,PRD000034,1,Damaged during Delivery
RT04850,ORD147792,20241025,PRD000054,1,Unsatisfied with Quality
RT04851,ORD147814,20240723,PRD000082,1,Defective Item
RT04852,ORD147823,20250830,PRD000038,1,Defective Item
RT04853,ORD147829,20230501,PRD000058,1,Wrong Item Shipped
RT04854,ORD147835,20240926,PRD000067,1,Damaged during Delivery
RT04855,ORD147858,20250529,PRD000038,1,Defective Item
RT04856,ORD147876,20251120,PRD000051,1,Unsatisfied with Quality
RT04857,ORD147972,20230731,PRD000083,1,Defective Item
RT04858,ORD148025,20230303,PRD000084,1,Wrong Item Shipped
RT04859,ORD148140,20240117,PRD000083,1,Defective Item
RT04860,ORD148235,20250805,PRD000045,1,Damaged during Delivery
RT04861,ORD148258,20240619,PRD000009,1,Damaged during Delivery
RT04862,ORD148268,20230421,PRD000068,1,Defective Item
RT04863,ORD148276,20230216,PRD000083,1,Damaged during Delivery
RT04864,ORD148303,20230829,PRD000005,1,Defective Item
RT04865,ORD148313,20240119,PRD000051,2,Defective Item
RT04866,ORD148316,20241111,PRD000024,1,Damaged during Delivery
RT04867,ORD148317,20250626,PRD000043,1,Defective Item
RT04868,ORD148348,20250412,PRD000010,1,Defective Item
RT04869,ORD148366,20230128,PRD000038,1,Defective Item
RT04870,ORD148415,20251116,PRD000051,1,Damaged during Delivery
RT04871,ORD148422,20240830,PRD000019,1,Defective Item
RT04872,ORD148428,20251201,PRD000098,1,Damaged during Delivery
RT04873,ORD148431,20250309,PRD000097,2,Defective Item
RT04874,ORD148438,20230511,PRD000065,1,Defective Item
RT04875,ORD148461,20230706,PRD000043,1,Damaged during Delivery
RT04876,ORD148509,20241001,PRD000052,1,Defective Item
RT04877,ORD148614,20241104,PRD000031,1,Damaged during Delivery
RT04878,ORD148677,20250506,PRD000062,1,Defective Item
RT04879,ORD148689,20250403,PRD000026,1,Wrong Item Shipped
RT04880,ORD148751,20231015,PRD000044,1,Defective Item
RT04881,ORD148771,20251202,PRD000010,1,Damaged during Delivery
RT04882,ORD148816,20250619,PRD000050,1,Damaged during Delivery
RT04883,ORD148900,20240927,PRD000067,2,Unsatisfied with Quality
RT04884,ORD148971,20251117,PRD000049,1,Damaged during Delivery
RT04885,ORD149004,20241216,PRD000037,1,Damaged during Delivery
RT04886,ORD149012,20231229,PRD000027,1,Wrong Item Shipped
RT04887,ORD149030,20250306,PRD000049,1,Damaged during Delivery
RT04888,ORD149092,20230828,PRD000096,1,Damaged during Delivery
RT04889,ORD149093,20251007,PRD000001,1,Wrong Item Shipped
RT04890,ORD149132,20240517,PRD000044,1,Damaged during Delivery
RT04891,ORD149133,20231124,PRD000089,1,Defective Item
RT04892,ORD149276,20230421,PRD000047,1,Unsatisfied with Quality
RT04893,ORD149280,20251120,PRD000067,1,Damaged during Delivery
RT04894,ORD149297,20250714,PRD000043,1,Wrong Item Shipped
RT04895,ORD149325,20250311,PRD000089,1,Defective Item
RT04896,ORD149362,20230508,PRD000042,1,Defective Item
RT04897,ORD149378,20230802,PRD000100,1,Wrong Item Shipped
RT04898,ORD149390,20231111,PRD000065,1,Defective Item
RT04899,ORD149392,20250810,PRD000030,1,Damaged during Delivery
RT04900,ORD149404,20240319,PRD000065,1,Defective Item
RT04901,ORD149411,20251213,PRD000045,2,Defective Item
RT04902,ORD149421,20241111,PRD000060,1,Wrong Item Shipped
RT04903,ORD149422,20230625,PRD000043,1,Defective Item
RT04904,ORD149427,20240503,PRD000025,1,Wrong Item Shipped
RT04905,ORD149437,20240502,PRD000076,1,Defective Item
RT04906,ORD149490,20231113,PRD000078,1,Changed My Mind
RT04907,ORD149515,20250805,PRD000052,1,Defective Item
RT04908,ORD149531,20240418,PRD000097,1,Wrong Item Shipped
RT04909,ORD149566,20250825,PRD000095,1,Damaged during Delivery
RT04910,ORD149585,20240427,PRD000005,1,Wrong Item Shipped
RT04911,ORD149605,20251221,PRD000045,1,Unsatisfied with Quality
RT04912,ORD149612,20240505,PRD000083,1,Unsatisfied with Quality
RT04913,ORD149635,20240901,PRD000001,1,Defective Item
