ReturnID,OrderID,DateKey,ProductID,QuantityReturned,ReturnReason
RT03391,ORD104256,20251109,PRD000025,1,Damaged during Delivery
RT03392,ORD104296,20230607,PRD000054,1,Damaged during Delivery
RT03393,ORD104361,20230708,PRD000097,1,Defective Item
RT03394,ORD104362,20250428,PRD000098,1,Defective Item
RT03395,ORD104389,20240825,PRD000009,1,Damaged during Delivery
RT03396,ORD104424,20230829,PRD000065,1,Damaged during Delivery
RT03397,ORD104439,20251103,PRD000024,1,Damaged during Delivery
RT03398,ORD104461,20230717,PRD000062,1,Defective Item
RT03399,ORD104558,20240315,PRD000082,1,Unsatisfied with Quality
RT03400,ORD104571,20250705,PRD000062,1,Damaged during Delivery
RT03401,ORD104593,20240220,PRD000071,1,Damaged during Delivery
RT03402,ORD104614,20230217,PRD000049,1,Damaged during Delivery
RT03403,ORD104682,20250405,PRD000065,3,Defective Item
RT03404,ORD104700,20230531,PRD000083,1,Defective Item
RT03405,ORD104709,20250920,PRD000095,1,Wrong Item Shipped
RT03406,ORD104752,20250703,PRD000083,1,Damaged during Delivery
RT03407,ORD104755,20241226,PRD000062,1,Damaged during Delivery
RT03408,ORD104760,20230310,PRD000095,1,Defective Item
RT03409,ORD104764,20250704,PRD000009,1,Defective Item
RT03410,ORD104765,20231225,PRD000042,1,Defective Item
RT03411,ORD104768,20240201,PRD000084,1,Damaged during Delivery
RT03412,ORD104832,20230601,PRD000010,1,Defective Item
RT03413,ORD104837,20240824,PRD000009,1,Wrong Item Shipped
RT03414,ORD104851,20231226,PRD000031,1,Damaged during Delivery
RT03415,ORD104896,20250202,PRD000096,1,Unsatisfied with Quality
RT03416,ORD104926,20250131,PRD000042,1,Damaged during Delivery
RT03417,ORD104937,20240428,PRD000047,1,Defective Item
RT03418,ORD105004,20230429,PRD000087,1,Changed My Mind
RT03419,ORD105008,20241124,PRD000002,1,Damaged during Delivery
RT03420,ORD105018,20251225,PRD000009,1,Defective Item
RT03421,ORD105021,20250908,PRD000043,1,Defective Item
RT03422,ORD105068,20231025,PRD000010,1,Defective Item
RT03423,ORD105104,20240406,PRD000010,1,Defective Item
RT03424,ORD105118,20231113,PRD000015,1,Defective Item
RT03425,ORD105135,20251020,PRD000084,1,Damaged during Delivery
RT03426,ORD105164,20241214,PRD000009,1,Unsatisfied with Quality
RT03427,ORD105166,20250328,PRD000038,1,Defective Item
RT03428,ORD105184,20240828,PRD000009,1,Wrong Item Shipped
RT03429,ORD105196,20230904,PRD000062,1,Damaged during Delivery
RT03430,ORD105252,20241111,PRD000042,1,Damaged during Delivery
RT03431,ORD105275,20250627,PRD000010,1,Defective Item
RT03432,ORD105284,20250329,PRD000050,2,Defective Item
RT03433,ORD105361,20240414,PRD000097,1,Damaged during Delivery
RT03434,ORD105392,20240222,PRD000021,1,Defective Item
RT03435,ORD105409,20240820,PRD000082,1,Damaged during Delivery
RT03436,ORD105416,20241031,PRD000098,1,Defective Item
RT03437,ORD105426,20230810,PRD000051,1,Damaged during Delivery
RT03438,ORD105448,20240824,PRD000096,1,Defective Item
RT03439,ORD105479,20231011,PRD000015,1,Defective Item
RT03440,ORD105496,20250730,PRD000095,1,Wrong Item Shipped
RT03441,ORD105560,20250728,PRD000001,38,Defective Item
RT03442,ORD105566,20240214,PRD000064,1,Damaged during Delivery
RT03443,ORD105581,20250508,PRD000012,1,Defective Item
RT03444,ORD105591,20231212,PRD000010,1,Damaged during Delivery
RT03445,ORD105619,20230131,PRD000058,1,Defective Item
RT03446,ORD105653,20230115,PRD000064,1,Damaged during Delivery
RT03447,ORD105671,20250418,PRD000020,1,Defective Item
RT03448,ORD105674,20240714,PRD000012,1,Damaged during Delivery
RT03449,ORD105711,20240218,PRD000075,2,Damaged during Delivery
RT03450,ORD105720,20231103,PRD000034,1,Unsatisfied with Quality
RT03451,ORD105803,20231023,PRD000012,1,Defective Item
RT03452,ORD105808,20240831,PRD000012,1,Defective Item
RT03453,ORD105815,20251004,PRD000084,1,Defective Item
RT03454,ORD105841,20250707,PRD000058,1,Defective Item
RT03455,ORD105874,20230512,PRD000091,1,Damaged during Delivery
RT03456,ORD105895,20250602,PRD000052,1,Defective Item
RT03457,ORD105902,20240721,PRD000097,1,Defective Item
RT03458,ORD105911,20251223,PRD000050,1,Defective Item
RT03459,ORD105917,20230523,PRD000065,1,Defective Item
RT03460,ORD106001,20250828,PRD000034,1,Wrong Item Shipped
RT03461,ORD106053,20241125,PRD000064,1,Damaged during Delivery
RT03462,ORD106090,20240920,PRD000095,1,Defective Item
RT03463,ORD106091,20250326,PRD000076,1,Defective Item
RT03464,ORD106099,20250527,PRD000050,1,Damaged during Delivery
RT03465,ORD106101,20240926,PRD000001,1,Damaged during Delivery
RT03466,ORD106155,20240604,PRD000001,1,Wrong Item Shipped
RT03467,ORD106176,20250218,PRD000082,1,Defective Item
RT03468,ORD106249,20251130,PRD000058,1,Defective Item
RT03469,ORD106307,20241208,PRD000014,2,Changed My Mind
RT03470,ORD106313,20250910,PRD000051,1,Damaged during Delivery
RT03471,ORD106331,20250216,PRD000097,1,Wrong Item Shipped
RT03472,ORD106377,20250531,PRD000065,1,Wrong Item Shipped
RT03473,ORD106387,20241023,PRD000043,1,Defective Item
RT03474,ORD106410,20231007,PRD000098,1,Damaged during Delivery
RT03475,ORD106413,20230125,PRD000098,1,Defective Item
RT03476,ORD106465,20240205,PRD000098,1,Damaged during Delivery
RT03477,ORD106471,20240823,PRD000071,1,Damaged during Delivery
RT03478,ORD106477,20240925,PRD000058,1,Damaged during Delivery
RT03479,ORD106584,20250531,PRD000005,1,Defective Item
RT03480,ORD106602,20241030,PRD000044,1,Defective Item
RT03481,ORD106612,20251028,PRD000037,1,Damaged during Delivery
RT03482,ORD106647,20251002,PRD000065,1,Defective Item
RT03483,ORD106690,20230502,PRD000064,1,Defective Item
RT03484,ORD106725,20230628,PRD000084,1,Defective Item
RT03485,ORD106743,20251128,PRD000045,1,Damaged during Delivery
RT03486,ORD106758,20230525,PRD000019,1,Wrong Item Shipped
RT03487,ORD106807,20231202,PRD000096,1,Defective Item
RT03488,ORD106808,20240722,PRD000098,1,Defective Item
RT03489,ORD106817,20230518,PRD000025,1,Damaged during Delivery
RT03490,ORD106859,20240228,PRD000024,1,Damaged during Delivery
RT03491,ORD106885,20251228,PRD000055,1,Damaged during Delivery
RT03492,ORD106894,20250516,PRD000048,1,Damaged during Delivery
RT03493,ORD106917,20241211,PRD000097,1,Damaged during Delivery
RT03494,ORD106935,20250303,PRD000053,1,Defective Item
RT03495,ORD106967,20250909,PRD000083,1,Damaged during Delivery
RT03496,ORD106979,20250511,PRD000055,1,Damaged during Delivery
RT03497,ORD107005,20250609,PRD000037,1,Damaged during Delivery
RT03498,ORD107020,20241006,PRD000082,1,Defective Item
RT03499,ORD107068,20251004,PRD000076,1,Defective Item
RT03500,ORD107071,20240917,PRD000010,1,Unsatisfied with Quality
RT03501,ORD107125,20240204,PRD000054,1,Wrong Item Shipped
RT03502,ORD107176,20240127,PRD000043,1,Unsatisfied with Quality
RT03503,ORD107184,20240722,PRD000065,1,Defective Item
RT03504,ORD107185,20240810,PRD000062,1,Damaged during Delivery
RT03505,ORD107196,20250330,PRD000050,2,Damaged during Delivery
RT03506,ORD107207,20230612,PRD000065,1,Defective Item
RT03507,ORD107224,20230716,PRD000044,1,Damaged during Delivery
RT03508,ORD107226,20230512,PRD000071,1,Defective Item
RT03509,ORD107275,20240502,PRD000051,1,Defective Item
RT03510,ORD107279,20241226,PRD000043,1,Defective Item
RT03511,ORD107289,20251217,PRD000042,1,Unsatisfied with Quality
RT03512,ORD107301,20240728,PRD000089,1,Wrong Item Shipped
RT03513,ORD107303,20240105,PRD000012,1,Defective Item
RT03514,ORD107349,20240316,PRD000083,1,Unsatisfied with Quality
RT03515,ORD107371,20250210,PRD000097,1,Wrong Item Shipped
RT03516,ORD107401,20250710,PRD000009,1,Damaged during Delivery
RT03517,ORD107410,20230318,PRD000064,1,Damaged during Delivery
RT03518,ORD107425,20230420,PRD000064,1,Unsatisfied with Quality
RT03519,ORD107427,20241016,PRD000019,1,Unsatisfied with Quality
RT03520,ORD107458,20231001,PRD000034,1,Damaged during Delivery
RT03521,ORD107479,20240819,PRD000051,1,Defective Item
RT03522,ORD107543,20231022,PRD000045,1,Damaged during Delivery
RT03523,ORD107545,20240405,PRD000056,1,Damaged during Delivery
RT03524,ORD107564,20230620,PRD000083,1,Damaged during Delivery
RT03525,ORD107590,20230507,PRD000096,1,Damaged during Delivery
RT03526,ORD107614,20240524,PRD000034,1,Defective Item
RT03527,ORD107693,20241027,PRD000009,1,Damaged during Delivery
RT03528,ORD107840,20250524,PRD000062,1,Damaged during Delivery
RT03529,ORD107860,20230523,PRD000012,1,Defective Item
RT03530,ORD107930,20251227,PRD000014,1,Changed My Mind
RT03531,ORD107937,20250709,PRD000084,1,Defective Item
RT03532,ORD107973,20250417,PRD000071,1,Damaged during Delivery
RT03533,ORD108027,20240222,PRD000051,1,Defective Item
RT03534,ORD108076,20241125,PRD000010,1,Defective Item
RT03535,ORD108088,20250708,PRD000020,1,Wrong Item Shipped
RT03536,ORD108117,20240505,PRD000089,1,Damaged during Delivery
RT03537,ORD108144,20241208,PRD000043,1,Damaged during Delivery
RT03538,ORD108186,20250726,PRD000082,3,Damaged during Delivery
RT03539,ORD108188,20251228,PRD000076,1,Damaged during Delivery
RT03540,ORD108197,20250331,PRD000095,1,Defective Item
RT03541,ORD108201,20250616,PRD000097,1,Unsatisfied with Quality
RT03542,ORD108217,20251125,PRD000089,1,Defective Item
RT03543,ORD108243,20250418,PRD000050,1,Defective Item
RT03544,ORD108245,20240225,PRD000053,1,Defective Item
RT03545,ORD108263,20241124,PRD000009,1,Wrong Item Shipped
RT03546,ORD108266,20251118,PRD000010,1,Defective Item
RT03547,ORD108299,20240425,PRD000015,1,Damaged during Delivery
RT03548,ORD108382,20250823,PRD000024,1,Defective Item
RT03549,ORD108438,20241025,PRD000054,1,Damaged during Delivery
RT03550,ORD108492,20230603,PRD000058,1,Wrong Item Shipped
RT03551,ORD108566,20230308,PRD000015,3,Defective Item
RT03552,ORD108635,20241018,PRD000050,1,Defective Item
RT03553,ORD108714,20231106,PRD000076,1,Damaged during Delivery
RT03554,ORD108716,20230507,PRD000009,1,Defective Item
RT03555,ORD108801,20250722,PRD000049,2,Defective Item
RT03556,ORD108812,20250703,PRD000044,1,Defective Item
RT03557,ORD108858,20241009,PRD000050,1,Defective Item
RT03558,ORD108875,20250331,PRD000024,1,Unsatisfied with Quality
RT03559,ORD108894,20230621,PRD000010,1,Damaged during Delivery
RT03560,ORD108901,20231215,PRD000058,1,Damaged during Delivery
RT03561,ORD108939,20240318,PRD000049,1,Damaged during Delivery
RT03562,ORD108956,20250824,PRD000037,1,Defective Item
RT03563,ORD108957,20250415,PRD000062,1,Damaged during Delivery
RT03564,ORD109005,20231208,PRD000017,1,Damaged during Delivery
RT03565,ORD109026,20230223,PRD000012,1,Defective Item
RT03566,ORD109027,20250331,PRD000043,1,Damaged during Delivery
RT03567,ORD109036,20251221,PRD000091,1,Damaged during Delivery
RT03568,ORD109070,20231103,PRD000032,1,Damaged during Delivery
RT03569,ORD109071,20230513,PRD000096,1,Defective Item
RT03570,ORD109116,20241128,PRD000025,1,Damaged during Delivery
RT03571,ORD109277,20240109,PRD000064,1,Defective Item
RT03572,ORD109280,20250213,PRD000097,1,Defective Item
RT03573,ORD109296,20240826,PRD000043,1,Unsatisfied with Quality
RT03574,ORD109409,20231114,PRD000009,1,Wrong Item Shipped
RT03575,ORD109462,20240801,PRD000071,1,Defective Item
RT03576,ORD109473,20240706,PRD000031,1,Damaged during Delivery
RT03577,ORD109480,20240518,PRD000012,1,Defective Item
RT03578,ORD109514,20230121,PRD000012,1,Damaged during Delivery
RT03579,ORD109551,20251127,PRD000012,1,Unsatisfied with Quality
RT03580,ORD109597,20250123,PRD000097,1,Unsatisfied with Quality
RT03581,ORD109628,20250725,PRD000037,1,Defective Item
RT03582,ORD109652,20251031,PRD000058,1,Defective Item
RT03583,ORD109704,20240505,PRD000083,1,Damaged during Delivery
RT03584,ORD109735,20250612,PRD000044,1,Defective Item
RT03585,ORD109756,20240114,PRD000097,1,Defective Item
RT03586,ORD109796,20240514,PRD000064,1,Unsatisfied with Quality
RT03587,ORD109813,20240304,PRD000049,1,Defective Item
RT03588,ORD109831,20250202,PRD000097,1,Wrong Item Shipped
RT03589,ORD109842,20240102,PRD000050,1,Unsatisfied with Quality
RT03590,ORD109863,20251211,PRD000068,1,Defective Item
RT03591,ORD109919,20240601,PRD000098,1,Defective Item
RT03592,ORD109925,20250802,PRD000001,1,Defective Item
RT03593,ORD109973,20231201,PRD000062,2,Defective Item
RT03594,ORD110034,20230620,PRD000049,1,Defective Item
RT03595,ORD110066,20250502,PRD000010,1,Damaged during Delivery
RT03596,ORD110086,20250224,PRD000038,2,Wrong Item Shipped
RT03597,ORD110119,20250621,PRD000098,2,Damaged during Delivery
RT03598,ORD110124,20230110,PRD000009,82,Wrong Item Shipped
RT03599,ORD110161,20230201,PRD000062,1,Damaged during Delivery
RT03600,ORD110186,20250521,PRD000050,1,Unsatisfied with Quality
RT03601,ORD110190,20230714,PRD000061,1,Unsatisfied with Quality
RT03602,ORD110272,20240207,PRD000044,1,Wrong Item Shipped
RT03603,ORD110302,20251224,PRD000009,1,Defective Item
RT03604,ORD110308,20240819,PRD000095,1,Defective Item
RT03605,ORD110333,20230108,PRD000087,2,Wrong Item Shipped
RT03606,ORD110398,20230113,PRD000044,1,Defective Item
RT03607,ORD110427,20250702,PRD000050,1,Wrong Item Shipped
RT03608,ORD110503,20231001,PRD000076,1,Defective Item
RT03609,ORD110520,20230516,PRD000056,1,Unsatisfied with Quality
RT03610,ORD110541,20251223,PRD000043,1,Defective Item
RT03611,ORD110545,20251107,PRD000034,1,Defective Item
RT03612,ORD110556,20240330,PRD000028,1,Wrong Item Shipped
RT03613,ORD110563,20240613,PRD000020,1,Unsatisfied with Quality
RT03614,ORD110575,20231227,PRD000047,1,Damaged during Delivery
RT03615,ORD110605,20230617,PRD000044,1,Defective Item
RT03616,ORD110606,20240914,PRD000065,1,Defective Item
RT03617,ORD110625,20230207,PRD000084,1,Wrong Item Shipped
RT03618,ORD110636,20250319,PRD000095,1,Damaged during Delivery
RT03619,ORD110644,20231005,PRD000003,1,Damaged during Delivery
RT03620,ORD110662,20250507,PRD000001,1,Damaged during Delivery
RT03621,ORD110681,20250905,PRD000044,1,Unsatisfied with Quality
RT03622,ORD110773,20250209,PRD000044,1,Wrong Item Shipped
RT03623,ORD110779,20230715,PRD000045,1,Damaged during Delivery
RT03624,ORD110831,20250520,PRD000062,1,Unsatisfied with Quality
RT03625,ORD110878,20250923,PRD000009,1,Defective Item
RT03626,ORD110904,20231106,PRD000071,1,Defective Item
RT03627,ORD110973,20241120,PRD000037,1,Defective Item
RT03628,ORD110995,20250204,PRD000012,1,Unsatisfied with Quality
RT03629,ORD111083,20251104,PRD000050,1,Defective Item
RT03630,ORD111096,20251020,PRD000064,1,Wrong Item Shipped
RT03631,ORD111142,20251015,PRD000076,1,Damaged during Delivery
RT03632,ORD111157,20240422,PRD000019,2,Defective Item
RT03633,ORD111162,20251205,PRD000028,1,Changed My Mind
RT03634,ORD111166,20241003,PRD000010,1,Damaged during Delivery
RT03635,ORD111203,20231229,PRD000006,1,Wrong Item Shipped
RT03636,ORD111278,20241215,PRD000086,1,Unsatisfied with Quality
RT03637,ORD111338,20251215,PRD000062,1,Damaged during Delivery
RT03638,ORD111364,20240629,PRD000009,1,Damaged during Delivery
RT03639,ORD111385,20230303,PRD000020,1,Wrong Item Shipped
RT03640,ORD111394,20250429,PRD000019,1,Defective Item
RT03641,ORD111440,20251107,PRD000097,1,Defective Item
RT03642,ORD111447,20250120,PRD000046,1,Changed My Mind
RT03643,ORD111551,20250928,PRD000076,1,Defective Item
RT03644,ORD111595,20251205,PRD000097,1,Defective Item
RT03645,ORD111596,20230305,PRD000089,1,Damaged during Delivery
RT03646,ORD111614,20251202,PRD000070,1,Unsatisfied with Quality
RT03647,ORD111643,20240902,PRD000089,1,Damaged during Delivery
RT03648,ORD111671,20250928,PRD000009,1,Defective Item
RT03649,ORD111674,20250520,PRD000096,1,Defective Item
RT03650,ORD111689,20230710,PRD000054,1,Wrong Item Shipped
RT03651,ORD111711,20251216,PRD000083,1,Damaged during Delivery
RT03652,ORD111716,20250920,PRD000083,1,Damaged during Delivery
RT03653,ORD111734,20241007,PRD000054,1,Defective Item
RT03654,ORD111791,20250302,PRD000084,1,Unsatisfied with Quality
RT03655,ORD111801,20231117,PRD000058,1,Defective Item
RT03656,ORD111868,20240906,PRD000098,1,Damaged during Delivery
RT03657,ORD111872,20230705,PRD000053,1,Damaged during Delivery
RT03658,ORD111891,20230529,PRD000071,1,Unsatisfied with Quality
RT03659,ORD111903,20230303,PRD000062,1,Damaged during Delivery
RT03660,ORD111905,20230916,PRD000096,1,Defective Item
RT03661,ORD112022,20240629,PRD000044,1,Defective Item
RT03662,ORD112023,20251210,PRD000050,1,Damaged during Delivery
RT03663,ORD112055,20251128,PRD000010,1,Wrong Item Shipped
RT03664,ORD112059,20240119,PRD000009,1,Wrong Item Shipped
RT03665,ORD112078,20240205,PRD000067,1,Defective Item
RT03666,ORD112089,20240612,PRD000028,2,Wrong Item Shipped
RT03667,ORD112108,20241210,PRD000046,10,Changed My Mind
RT03668,ORD112172,20250727,PRD000044,1,Defective Item
RT03669,ORD112178,20250807,PRD000034,1,Defective Item
RT03670,ORD112195,20240131,PRD000041,1,Wrong Item Shipped
RT03671,ORD112220,20250524,PRD000050,1,Defective Item
RT03672,ORD112253,20240106,PRD000062,1,Damaged during Delivery
RT03673,ORD112268,20240303,PRD000076,1,Defective Item
RT03674,ORD112269,20250506,PRD000097,1,Damaged during Delivery
RT03675,ORD112273,20250423,PRD000010,1,Damaged during Delivery
RT03676,ORD112346,20240107,PRD000025,1,Damaged during Delivery
RT03677,ORD112427,20231202,PRD000055,1,Wrong Item Shipped
RT03678,ORD112468,20240804,PRD000084,1,Damaged during Delivery
RT03679,ORD112523,20231012,PRD000020,1,Damaged during Delivery
RT03680,ORD112530,20240814,PRD000076,1,Damaged during Delivery
RT03681,ORD112566,20240120,PRD000058,1,Defective Item
RT03682,ORD112578,20240616,PRD000009,1,Defective Item
RT03683,ORD112613,20250208,PRD000091,1,Unsatisfied with Quality
RT03684,ORD112673,20250208,PRD000053,52,Wrong Item Shipped
RT03685,ORD112676,20230217,PRD000014,1,Damaged during Delivery
RT03686,ORD112722,20231008,PRD000084,1,Wrong Item Shipped
RT03687,ORD112856,20240123,PRD000083,1,Defective Item
RT03688,ORD112894,20251121,PRD000064,1,Defective Item
RT03689,ORD112908,20250714,PRD000031,3,Wrong Item Shipped
RT03690,ORD112937,20231202,PRD000071,1,Defective Item
RT03691,ORD112967,20231105,PRD000071,1,Damaged during Delivery
RT03692,ORD113043,20230729,PRD000076,1,Damaged during Delivery
RT03693,ORD113047,20251114,PRD000055,1,Damaged during Delivery
RT03694,ORD113054,20230712,PRD000098,1,Defective Item
RT03695,ORD113072,20250103,PRD000053,1,Wrong Item Shipped
RT03696,ORD113076,20241114,PRD000076,1,Damaged during Delivery
RT03697,ORD113087,20231015,PRD000031,1,Unsatisfied with Quality
RT03698,ORD113145,20230508,PRD000044,1,Defective Item
RT03699,ORD113175,20240403,PRD000010,1,Defective Item
RT03700,ORD113191,20241016,PRD000024,1,Defective Item
RT03701,ORD113219,20250922,PRD000059,1,Damaged during Delivery
RT03702,ORD113232,20251026,PRD000049,1,Defective Item
RT03703,ORD113257,20250511,PRD000012,1,Damaged during Delivery
RT03704,ORD113273,20250609,PRD000044,1,Defective Item
RT03705,ORD113297,20251213,PRD000064,1,Damaged during Delivery
RT03706,ORD113411,20240618,PRD000084,1,Unsatisfied with Quality
RT03707,ORD113413,20240310,PRD000084,1,Defective Item
RT03708,ORD113476,20240727,PRD000095,1,Damaged during Delivery
RT03709,ORD113518,20251218,PRD000034,1,Unsatisfied with Quality
RT03710,ORD113547,20231109,PRD000020,1,Damaged during Delivery
RT03711,ORD113587,20231009,PRD000084,1,Damaged during Delivery
RT03712,ORD113589,20240903,PRD000051,1,Defective Item
RT03713,ORD113593,20240317,PRD000099,1,Changed My Mind
RT03714,ORD113603,20241227,PRD000062,1,Damaged during Delivery
RT03715,ORD113639,20250702,PRD000089,1,Unsatisfied with Quality
RT03716,ORD113727,20240131,PRD000053,1,Damaged during Delivery
RT03717,ORD113784,20251230,PRD000044,1,Defective Item
RT03718,ORD113896,20240319,PRD000054,1,Damaged during Delivery
RT03719,ORD113897,20230920,PRD000012,1,Defective Item
RT03720,ORD113910,20230323,PRD000062,2,Defective Item
RT03721,ORD113942,20240702,PRD000050,1,Defective Item
RT03722,ORD113944,20241224,PRD000050,1,Defective Item
RT03723,ORD113987,20250412,PRD000045,1,Defective Item
RT03724,ORD113989,20230729,PRD000009,1,Unsatisfied with Quality
RT03725,ORD114024,20240730,PRD000052,1,Wrong Item Shipped
RT03726,ORD114036,20230522,PRD000071,1,Wrong Item Shipped
RT03727,ORD114076,20231206,PRD000052,2,Unsatisfied with Quality
RT03728,ORD114112,20250122,PRD000010,1,Defective Item
RT03729,ORD114113,20230605,PRD000054,1,Unsatisfied with Quality
RT03730,ORD114124,20241031,PRD000067,1,Defective Item
RT03731,ORD114142,20241218,PRD000064,1,Wrong Item Shipped
RT03732,ORD114246,20230805,PRD000076,1,Defective Item
RT03733,ORD114248,20250420,PRD000051,1,Unsatisfied with Quality
RT03734,ORD114270,20250502,PRD000024,1,Defective Item
RT03735,ORD114313,20231203,PRD000092,1,Damaged during Delivery
RT03736,ORD114322,20240731,PRD000063,1,Defective Item
RT03737,ORD114328,20230621,PRD000076,1,Damaged during Delivery
RT03738,ORD114348,20230311,PRD000067,1,Defective Item
RT03739,ORD114385,20240523,PRD000014,2,Wrong Item Shipped
RT03740,ORD114386,20230517,PRD000047,1,Defective Item
RT03741,ORD114417,20231002,PRD000071,1,Defective Item
RT03742,ORD114445,20230815,PRD000095,1,Unsatisfied with Quality
RT03743,ORD114488,20241123,PRD000050,1,Defective Item
RT03744,ORD114501,20250527,PRD000012,1,Wrong Item Shipped
RT03745,ORD114504,20241006,PRD000065,1,Defective Item
RT03746,ORD114560,20250830,PRD000058,1,Defective Item
RT03747,ORD114568,20240828,PRD000089,1,Defective Item
RT03748,ORD114579,20230618,PRD000097,1,Damaged during Delivery
RT03749,ORD114583,20230924,PRD000009,1,Defective Item
RT03750,ORD114615,20241102,PRD000065,1,Damaged during Delivery
RT03751,ORD114654,20250416,PRD000076,1,Damaged during Delivery
RT03752,ORD114659,20241116,PRD000062,1,Unsatisfied with Quality
RT03753,ORD114722,20250623,PRD000060,1,Wrong Item Shipped
RT03754,ORD114776,20251113,PRD000076,2,Damaged during Delivery
RT03755,ORD114823,20241013,PRD000064,1,Unsatisfied with Quality
RT03756,ORD114844,20241113,PRD000044,1,Unsatisfied with Quality
RT03757,ORD114867,20251122,PRD000071,1,Defective Item
RT03758,ORD114894,20250815,PRD000054,1,Defective Item
RT03759,ORD114917,20240829,PRD000024,1,Wrong Item Shipped
RT03760,ORD114930,20240806,PRD000058,1,Unsatisfied with Quality
RT03761,ORD114996,20230809,PRD000043,1,Damaged during Delivery
RT03762,ORD115014,20241128,PRD000037,1,Defective Item
RT03763,ORD115051,20250119,PRD000054,1,Defective Item
RT03764,ORD115057,20241216,PRD000089,1,Damaged during Delivery
RT03765,ORD115068,20251225,PRD000048,1,Wrong Item Shipped
RT03766,ORD115104,20231216,PRD000037,1,Unsatisfied with Quality
RT03767,ORD115135,20240420,PRD000043,1,Defective Item
RT03768,ORD115182,20241220,PRD000052,1,Wrong Item Shipped
RT03769,ORD115198,20250825,PRD000050,2,Defective Item
RT03770,ORD115282,20250910,PRD000014,1,Wrong Item Shipped
RT03771,ORD115307,20240429,PRD000009,1,Damaged during Delivery
RT03772,ORD115309,20250418,PRD000037,1,Defective Item
RT03773,ORD115326,20241224,PRD000097,1,Damaged during Delivery
RT03774,ORD115376,20240802,PRD000076,1,Wrong Item Shipped
RT03775,ORD115423,20230503,PRD000098,1,Damaged during Delivery
RT03776,ORD115443,20250420,PRD000031,1,Unsatisfied with Quality
RT03777,ORD115467,20250105,PRD000058,1,Wrong Item Shipped
RT03778,ORD115470,20231117,PRD000083,1,Damaged during Delivery
RT03779,ORD115486,20231211,PRD000037,1,Wrong Item Shipped
RT03780,ORD115526,20250622,PRD000084,1,Defective Item
RT03781,ORD115541,20240303,PRD000035,1,Unsatisfied with Quality
RT03782,ORD115563,20241030,PRD000043,1,Damaged during Delivery
RT03783,ORD115585,20230309,PRD000054,1,Wrong Item Shipped
RT03784,ORD115596,20230706,PRD000052,1,Defective Item
RT03785,ORD115616,20240223,PRD000062,1,Damaged during Delivery
RT03786,ORD115658,20250508,PRD000037,2,Defective Item
RT03787,ORD115705,20230614,PRD000095,1,Wrong Item Shipped
RT03788,ORD115718,20240609,PRD000097,1,Wrong Item Shipped
RT03789,ORD115745,20250628,PRD000040,1,Defective Item
RT03790,ORD115800,20251227,PRD000044,1,Defective Item
RT03791,ORD115821,20230905,PRD000054,1,Defective Item
RT03792,ORD115856,20240912,PRD000037,1,Damaged during Delivery
RT03793,ORD115859,20251225,PRD000064,1,Damaged during Delivery
RT03794,ORD115866,20251114,PRD000051,1,Damaged during Delivery
RT03795,ORD115893,20240112,PRD000010,1,Damaged during Delivery
RT03796,ORD115929,20250119,PRD000058,2,Defective Item
RT03797,ORD115937,20250423,PRD000064,2,Wrong Item Shipped
RT03798,ORD115942,20250916,PRD000052,2,Damaged during Delivery
RT03799,ORD115945,20230616,PRD000095,1,Damaged during Delivery
RT03800,ORD115972,20231011,PRD000083,1,Wrong Item Shipped
RT03801,ORD116015,20250207,PRD000050,1,Damaged during Delivery
RT03802,ORD116094,20250315,PRD000034,1,Damaged during Delivery
RT03803,ORD116099,20251002,PRD000035,1,Defective Item
RT03804,ORD116152,20241019,PRD000009,1,Damaged during Delivery
RT03805,ORD116170,20241101,PRD000010,1,Defective Item
RT03806,ORD116172,20250221,PRD000024,1,Damaged during Delivery
RT03807,ORD116198,20250905,PRD000001,1,Damaged during Delivery
RT03808,ORD116199,20251105,PRD000037,1,Defective Item
RT03809,ORD116202,20230622,PRD000016,1,Unsatisfied with Quality
RT03810,ORD116225,20240603,PRD000012,1,Wrong Item Shipped
RT03811,ORD116240,20230415,PRD000009,1,Defective Item
RT03812,ORD116301,20240211,PRD000021,1,Damaged during Delivery
RT03813,ORD116307,20241007,PRD000052,1,Damaged during Delivery
RT03814,ORD116334,20250524,PRD000051,1,Wrong Item Shipped
RT03815,ORD116338,20251207,PRD000043,1,Defective Item
RT03816,ORD116428,20231226,PRD000071,1,Defective Item
RT03817,ORD116466,20231227,PRD000065,1,Defective Item
RT03818,ORD116549,20241006,PRD000050,1,Defective Item
RT03819,ORD116559,20250524,PRD000097,1,Defective Item
RT03820,ORD116563,20230619,PRD000097,1,Damaged during Delivery
RT03821,ORD116567,20230321,PRD000038,1,Defective Item
RT03822,ORD116669,20250311,PRD000050,1,Damaged during Delivery
RT03823,ORD116680,20240913,PRD000054,1,Damaged during Delivery
RT03824,ORD116715,20230617,PRD000043,1,Unsatisfied with Quality
RT03825,ORD116745,20240621,PRD000043,1,Defective Item
RT03826,ORD116789,20230702,PRD000043,1,Defective Item
RT03827,ORD116842,20231210,PRD000076,1,Defective Item
RT03828,ORD116930,20250404,PRD000063,1,Defective Item
RT03829,ORD117006,20251104,PRD000027,1,Changed My Mind
RT03830,ORD117025,20250929,PRD000043,1,Wrong Item Shipped
